date,store_nbr,family,unit_sales,n_items_on_promo,city,state,type,cluster,oil_price,is_holiday
2013-11-14,3,BEVERAGES,2340.0,0,Quito,Pichincha,D,8,93.76,False
2013-11-15,3,BEVERAGES,3364.0,0,Quito,Pichincha,D,8,93.8,False
2013-11-16,3,BEVERAGES,4998.0,0,Quito,Pichincha,D,8,93.8,False
2013-11-17,3,BEVERAGES,5417.0,0,Quito,Pichincha,D,8,93.8,False
2013-11-18,3,BEVERAGES,3187.0,0,Quito,Pichincha,D,8,93.03,False
2013-11-19,3,BEVERAGES,2613.0,0,Quito,Pichincha,D,8,93.35,False
2013-11-20,3,BEVERAGES,3187.0,0,Quito,Pichincha,D,8,93.34,False
2013-11-21,3,BEVERAGES,2546.0,0,Quito,Pichincha,D,8,95.35,False
2013-11-22,3,BEVERAGES,3083.0,0,Quito,Pichincha,D,8,94.53,False
2013-11-23,3,BEVERAGES,4625.0,0,Quito,Pichincha,D,8,94.53,False
2013-11-24,3,BEVERAGES,5096.0,0,Quito,Pichincha,D,8,94.53,False
2013-11-25,3,BEVERAGES,3193.0,0,Quito,Pichincha,D,8,93.86,False
2013-11-26,3,BEVERAGES,2512.0,0,Quito,Pichincha,D,8,93.41,False
2013-11-27,3,BEVERAGES,3071.0,0,Quito,Pichincha,D,8,92.05,False
2013-11-28,3,BEVERAGES,2728.0,0,Quito,Pichincha,D,8,92.05,False
2013-11-29,3,BEVERAGES,2870.0,0,Quito,Pichincha,D,8,92.55,False
2013-11-30,3,BEVERAGES,4491.0,0,Quito,Pichincha,D,8,92.55,False
2013-12-01,3,BEVERAGES,6209.0,0,Quito,Pichincha,D,8,92.55,False
2013-12-02,3,BEVERAGES,3995.0,0,Quito,Pichincha,D,8,93.61,False
2013-12-03,3,BEVERAGES,3202.0,0,Quito,Pichincha,D,8,95.83,False
2013-12-04,3,BEVERAGES,3317.0,0,Quito,Pichincha,D,8,96.97,False
2013-12-05,3,BEVERAGES,2941.0,0,Quito,Pichincha,D,8,97.14,True
2013-12-06,3,BEVERAGES,3810.0,0,Quito,Pichincha,D,8,97.48,True
2013-12-07,3,BEVERAGES,4361.0,0,Quito,Pichincha,D,8,97.48,False
2013-12-08,3,BEVERAGES,4717.0,0,Quito,Pichincha,D,8,97.48,True
2013-12-09,3,BEVERAGES,3269.0,0,Quito,Pichincha,D,8,97.1,False
2013-12-10,3,BEVERAGES,3059.0,0,Quito,Pichincha,D,8,98.32,False
2013-12-11,3,BEVERAGES,3197.0,0,Quito,Pichincha,D,8,97.25,False
2013-12-12,3,BEVERAGES,2600.0,0,Quito,Pichincha,D,8,97.21,False
2013-12-13,3,BEVERAGES,3528.0,0,Quito,Pichincha,D,8,96.27,False
2013-12-14,3,BEVERAGES,4581.0,0,Quito,Pichincha,D,8,96.27,False
2013-12-15,3,BEVERAGES,5531.0,0,Quito,Pichincha,D,8,96.27,False
2013-12-16,3,BEVERAGES,4088.0,0,Quito,Pichincha,D,8,97.18,False
2013-12-17,3,BEVERAGES,3749.0,0,Quito,Pichincha,D,8,96.99,False
2013-12-18,3,BEVERAGES,3773.0,0,Quito,Pichincha,D,8,97.59,False
2013-12-19,3,BEVERAGES,3192.0,0,Quito,Pichincha,D,8,98.4,False
2013-12-20,3,BEVERAGES,4112.0,0,Quito,Pichincha,D,8,99.11,False
2013-12-21,3,BEVERAGES,4750.0,0,Quito,Pichincha,D,8,99.11,True
2013-12-22,3,BEVERAGES,4791.0,0,Quito,Pichincha,D,8,99.11,True
2013-12-23,3,BEVERAGES,4527.0,0,Quito,Pichincha,D,8,98.62,True
2013-12-24,3,BEVERAGES,3962.0,0,Quito,Pichincha,D,8,98.87,True
2013-12-26,3,BEVERAGES,3903.0,0,Quito,Pichincha,D,8,99.18,True
2013-12-27,3,BEVERAGES,3940.0,0,Quito,Pichincha,D,8,99.94,False
2013-12-28,3,BEVERAGES,4504.0,0,Quito,Pichincha,D,8,99.94,False
2013-12-29,3,BEVERAGES,3755.0,0,Quito,Pichincha,D,8,99.94,False
2013-12-30,3,BEVERAGES,5072.0,0,Quito,Pichincha,D,8,98.9,False
2013-12-31,3,BEVERAGES,4107.0,0,Quito,Pichincha,D,8,98.17,True
2014-01-02,3,BEVERAGES,9136.0,0,Quito,Pichincha,D,8,95.14,False
2014-01-03,3,BEVERAGES,8499.0,0,Quito,Pichincha,D,8,93.66,False
2014-01-04,3,BEVERAGES,11978.0,0,Quito,Pichincha,D,8,93.66,False
2014-01-05,3,BEVERAGES,12014.0,0,Quito,Pichincha,D,8,93.66,False
2014-01-06,3,BEVERAGES,7142.0,0,Quito,Pichincha,D,8,93.12,False
2014-01-07,3,BEVERAGES,6058.0,0,Quito,Pichincha,D,8,93.31,False
2014-01-08,3,BEVERAGES,7340.0,0,Quito,Pichincha,D,8,91.9,False
2014-01-09,3,BEVERAGES,5980.0,0,Quito,Pichincha,D,8,91.36,False
2014-01-10,3,BEVERAGES,5741.0,0,Quito,Pichincha,D,8,92.39,False
2014-01-11,3,BEVERAGES,9635.0,0,Quito,Pichincha,D,8,92.39,False
2014-01-12,3,BEVERAGES,10799.0,0,Quito,Pichincha,D,8,92.39,False
2014-01-13,3,BEVERAGES,6343.0,0,Quito,Pichincha,D,8,91.45,False
2014-01-14,3,BEVERAGES,6426.0,0,Quito,Pichincha,D,8,92.15,False
2014-01-15,3,BEVERAGES,6656.0,0,Quito,Pichincha,D,8,93.78,False
2014-01-16,3,BEVERAGES,5881.0,0,Quito,Pichincha,D,8,93.54,False
2014-01-17,3,BEVERAGES,6529.0,0,Quito,Pichincha,D,8,93.96,False
2014-01-18,3,BEVERAGES,9985.0,0,Quito,Pichincha,D,8,93.96,False
2014-01-19,3,BEVERAGES,11411.0,0,Quito,Pichincha,D,8,93.96,False
2014-01-20,3,BEVERAGES,6835.0,0,Quito,Pichincha,D,8,93.96,False
2014-01-21,3,BEVERAGES,6671.0,0,Quito,Pichincha,D,8,94.51,False
2014-01-22,3,BEVERAGES,6549.0,0,Quito,Pichincha,D,8,96.35,False
2014-01-23,3,BEVERAGES,5276.0,0,Quito,Pichincha,D,8,97.23,False
2014-01-24,3,BEVERAGES,6323.0,0,Quito,Pichincha,D,8,96.66,False
2014-01-25,3,BEVERAGES,9229.0,0,Quito,Pichincha,D,8,96.66,False
2014-01-26,3,BEVERAGES,10052.0,0,Quito,Pichincha,D,8,96.66,False
2014-01-27,3,BEVERAGES,6381.0,0,Quito,Pichincha,D,8,95.82,False
2014-01-28,3,BEVERAGES,5384.0,0,Quito,Pichincha,D,8,97.49,False
2014-01-29,3,BEVERAGES,5763.0,0,Quito,Pichincha,D,8,97.34,False
2014-01-30,3,BEVERAGES,5044.0,0,Quito,Pichincha,D,8,98.25,False
2014-01-31,3,BEVERAGES,6352.0,0,Quito,Pichincha,D,8,97.55,False
2014-02-01,3,BEVERAGES,5776.0,0,Quito,Pichincha,D,8,97.55,False
2014-02-02,3,BEVERAGES,4776.0,0,Quito,Pichincha,D,8,97.55,False
2014-02-03,3,BEVERAGES,3672.0,0,Quito,Pichincha,D,8,96.44,False
2014-02-04,3,BEVERAGES,2720.0,0,Quito,Pichincha,D,8,97.24,False
2014-02-05,3,BEVERAGES,3790.0,0,Quito,Pichincha,D,8,97.4,False
2014-02-06,3,BEVERAGES,2930.0,0,Quito,Pichincha,D,8,97.84,False
2014-02-07,3,BEVERAGES,3137.0,0,Quito,Pichincha,D,8,99.98,False
2014-02-08,3,BEVERAGES,4770.0,0,Quito,Pichincha,D,8,99.98,False
2014-02-09,3,BEVERAGES,4849.0,0,Quito,Pichincha,D,8,99.98,False
2014-02-10,3,BEVERAGES,3153.0,0,Quito,Pichincha,D,8,100.12,False
2014-02-11,3,BEVERAGES,2900.0,0,Quito,Pichincha,D,8,99.96,False
2014-02-12,3,BEVERAGES,3911.0,0,Quito,Pichincha,D,8,100.38,False
2014-02-13,3,BEVERAGES,3042.0,0,Quito,Pichincha,D,8,100.27,False
2014-02-14,3,BEVERAGES,3095.0,0,Quito,Pichincha,D,8,100.31,False
2014-02-15,3,BEVERAGES,5936.0,0,Quito,Pichincha,D,8,100.31,False
2014-02-16,3,BEVERAGES,6343.0,0,Quito,Pichincha,D,8,100.31,False
2014-02-17,3,BEVERAGES,4528.0,0,Quito,Pichincha,D,8,100.31,False
2014-02-18,3,BEVERAGES,3276.0,0,Quito,Pichincha,D,8,102.54,False
2014-02-19,3,BEVERAGES,3334.0,0,Quito,Pichincha,D,8,103.46,False
2014-02-20,3,BEVERAGES,3049.0,0,Quito,Pichincha,D,8,103.2,False
2014-02-21,3,BEVERAGES,3059.0,0,Quito,Pichincha,D,8,102.53,False
2014-02-22,3,BEVERAGES,5283.0,0,Quito,Pichincha,D,8,102.53,False
2014-02-23,3,BEVERAGES,5147.0,0,Quito,Pichincha,D,8,102.53,False
2014-02-24,3,BEVERAGES,3339.0,0,Quito,Pichincha,D,8,103.17,False
2014-02-25,3,BEVERAGES,3050.0,0,Quito,Pichincha,D,8,102.2,False
2014-02-26,3,BEVERAGES,3523.0,0,Quito,Pichincha,D,8,102.93,False
2014-02-27,3,BEVERAGES,2905.0,0,Quito,Pichincha,D,8,102.68,False
2014-02-28,3,BEVERAGES,3294.0,0,Quito,Pichincha,D,8,102.88,False
2014-03-01,3,BEVERAGES,8637.0,0,Quito,Pichincha,D,8,102.88,False
2014-03-02,3,BEVERAGES,6457.0,0,Quito,Pichincha,D,8,102.88,True
2014-03-03,3,BEVERAGES,6517.0,0,Quito,Pichincha,D,8,105.34,True
2014-03-04,3,BEVERAGES,9758.0,0,Quito,Pichincha,D,8,103.64,True
2014-03-05,3,BEVERAGES,8095.0,0,Quito,Pichincha,D,8,101.75,False
2014-03-06,3,BEVERAGES,6525.0,0,Quito,Pichincha,D,8,101.82,False
2014-03-07,3,BEVERAGES,6523.0,0,Quito,Pichincha,D,8,102.82,False
2014-03-08,3,BEVERAGES,9442.0,0,Quito,Pichincha,D,8,102.82,False
2014-03-09,3,BEVERAGES,11337.0,0,Quito,Pichincha,D,8,102.82,False
2014-03-10,3,BEVERAGES,6662.0,0,Quito,Pichincha,D,8,101.39,False
2014-03-11,3,BEVERAGES,5744.0,0,Quito,Pichincha,D,8,100.29,False
2014-03-12,3,BEVERAGES,6679.0,0,Quito,Pichincha,D,8,98.29,False
2014-03-13,3,BEVERAGES,5190.0,0,Quito,Pichincha,D,8,98.57,False
2014-03-14,3,BEVERAGES,5908.0,0,Quito,Pichincha,D,8,99.23,False
2014-03-15,3,BEVERAGES,8073.0,0,Quito,Pichincha,D,8,99.23,False
2014-03-16,3,BEVERAGES,12355.0,0,Quito,Pichincha,D,8,99.23,False
2014-03-17,3,BEVERAGES,7085.0,0,Quito,Pichincha,D,8,98.43,False
2014-03-18,3,BEVERAGES,5705.0,0,Quito,Pichincha,D,8,100.08,False
2014-03-19,3,BEVERAGES,7088.0,0,Quito,Pichincha,D,8,100.71,False
2014-03-20,3,BEVERAGES,5902.0,0,Quito,Pichincha,D,8,99.68,False
2014-03-21,3,BEVERAGES,6447.0,0,Quito,Pichincha,D,8,99.97,False
2014-03-22,3,BEVERAGES,9719.0,0,Quito,Pichincha,D,8,99.97,False
2014-03-23,3,BEVERAGES,11603.0,0,Quito,Pichincha,D,8,99.97,False
2014-03-24,3,BEVERAGES,6692.0,0,Quito,Pichincha,D,8,100.05,False
2014-03-25,3,BEVERAGES,5554.0,0,Quito,Pichincha,D,8,99.66,False
2014-03-26,3,BEVERAGES,6285.0,0,Quito,Pichincha,D,8,100.61,False
2014-03-27,3,BEVERAGES,5699.0,0,Quito,Pichincha,D,8,101.25,False
2014-03-28,3,BEVERAGES,6559.0,0,Quito,Pichincha,D,8,101.73,False
2014-03-29,3,BEVERAGES,9659.0,0,Quito,Pichincha,D,8,101.73,False
2014-03-30,3,BEVERAGES,11500.0,0,Quito,Pichincha,D,8,101.73,False
2014-03-31,3,BEVERAGES,7239.0,0,Quito,Pichincha,D,8,101.57,False
2014-04-01,3,BEVERAGES,3786.0,0,Quito,Pichincha,D,8,99.69,True
2014-04-02,3,BEVERAGES,4179.0,0,Quito,Pichincha,D,8,99.6,False
2014-04-03,3,BEVERAGES,3207.0,0,Quito,Pichincha,D,8,100.29,False
2014-04-04,3,BEVERAGES,4176.0,0,Quito,Pichincha,D,8,101.16,False
2014-04-05,3,BEVERAGES,5770.0,0,Quito,Pichincha,D,8,101.16,False
2014-04-06,3,BEVERAGES,6313.0,0,Quito,Pichincha,D,8,101.16,False
2014-04-07,3,BEVERAGES,3900.0,0,Quito,Pichincha,D,8,100.43,False
2014-04-08,3,BEVERAGES,3334.0,0,Quito,Pichincha,D,8,102.57,False
2014-04-09,3,BEVERAGES,3659.0,0,Quito,Pichincha,D,8,103.55,False
2014-04-10,3,BEVERAGES,3285.0,0,Quito,Pichincha,D,8,103.37,False
2014-04-11,3,BEVERAGES,3595.0,0,Quito,Pichincha,D,8,103.68,False
2014-04-12,3,BEVERAGES,5015.0,0,Quito,Pichincha,D,8,103.68,True
2014-04-13,3,BEVERAGES,6283.0,0,Quito,Pichincha,D,8,103.68,False
2014-04-14,3,BEVERAGES,3882.0,0,Quito,Pichincha,D,8,104.05,True
2014-04-15,3,BEVERAGES,3047.0,0,Quito,Pichincha,D,8,103.7,False
2014-04-16,3,BEVERAGES,3573.0,0,Quito,Pichincha,D,8,103.71,False
2014-04-17,3,BEVERAGES,3913.0,0,Quito,Pichincha,D,8,104.33,False
2014-04-18,3,BEVERAGES,4079.0,0,Quito,Pichincha,D,8,104.33,True
2014-04-19,3,BEVERAGES,5338.0,0,Quito,Pichincha,D,8,104.33,False
2014-04-20,3,BEVERAGES,5252.0,0,Quito,Pichincha,D,8,104.33,False
2014-04-21,3,BEVERAGES,3496.0,0,Quito,Pichincha,D,8,104.35,True
2014-04-22,3,BEVERAGES,3887.0,0,Quito,Pichincha,D,8,101.69,False
2014-04-23,3,BEVERAGES,3671.0,0,Quito,Pichincha,D,8,101.47,False
2014-04-24,3,BEVERAGES,3005.0,0,Quito,Pichincha,D,8,102.2,False
2014-04-25,3,BEVERAGES,3465.0,0,Quito,Pichincha,D,8,100.85,False
2014-04-26,3,BEVERAGES,5166.0,0,Quito,Pichincha,D,8,100.85,False
2014-04-27,3,BEVERAGES,5759.0,0,Quito,Pichincha,D,8,100.85,False
2014-04-28,3,BEVERAGES,3454.0,0,Quito,Pichincha,D,8,101.13,False
2014-04-29,3,BEVERAGES,2925.0,0,Quito,Pichincha,D,8,101.56,False
2014-04-30,3,BEVERAGES,3258.0,0,Quito,Pichincha,D,8,100.07,False
2014-05-01,3,BEVERAGES,4277.0,0,Quito,Pichincha,D,8,99.69,True
2014-05-02,3,BEVERAGES,3774.0,0,Quito,Pichincha,D,8,100.09,False
2014-05-03,3,BEVERAGES,5191.0,0,Quito,Pichincha,D,8,100.09,False
2014-05-04,3,BEVERAGES,5647.0,0,Quito,Pichincha,D,8,100.09,False
2014-05-05,3,BEVERAGES,3963.0,0,Quito,Pichincha,D,8,99.74,False
2014-05-06,3,BEVERAGES,3586.0,0,Quito,Pichincha,D,8,99.81,False
2014-05-07,3,BEVERAGES,3668.0,0,Quito,Pichincha,D,8,101.06,False
2014-05-08,3,BEVERAGES,2531.0,0,Quito,Pichincha,D,8,100.52,False
2014-05-09,3,BEVERAGES,3396.0,0,Quito,Pichincha,D,8,100.32,False
2014-05-10,3,BEVERAGES,5317.0,0,Quito,Pichincha,D,8,100.32,True
2014-05-11,3,BEVERAGES,4162.0,0,Quito,Pichincha,D,8,100.32,True
2014-05-12,3,BEVERAGES,3384.0,2,Quito,Pichincha,D,8,100.89,True
2014-05-13,3,BEVERAGES,3481.0,1,Quito,Pichincha,D,8,102.01,False
2014-05-14,3,BEVERAGES,2764.0,2,Quito,Pichincha,D,8,102.63,False
2014-05-15,3,BEVERAGES,2464.0,3,Quito,Pichincha,D,8,101.74,False
2014-05-16,3,BEVERAGES,3814.0,1,Quito,Pichincha,D,8,102.31,False
2014-05-17,3,BEVERAGES,5654.0,1,Quito,Pichincha,D,8,102.31,False
2014-05-18,3,BEVERAGES,5940.0,2,Quito,Pichincha,D,8,102.31,False
2014-05-19,3,BEVERAGES,3647.0,1,Quito,Pichincha,D,8,102.95,False
2014-05-20,3,BEVERAGES,3088.0,1,Quito,Pichincha,D,8,102.8,False
2014-05-21,3,BEVERAGES,3041.0,1,Quito,Pichincha,D,8,104.31,False
2014-05-22,3,BEVERAGES,3036.0,1,Quito,Pichincha,D,8,104.03,False
2014-05-23,3,BEVERAGES,3114.0,5,Quito,Pichincha,D,8,105.01,False
2014-05-24,3,BEVERAGES,5227.0,4,Quito,Pichincha,D,8,105.01,True
2014-05-25,3,BEVERAGES,5463.0,4,Quito,Pichincha,D,8,105.01,False
2014-05-26,3,BEVERAGES,3675.0,2,Quito,Pichincha,D,8,105.01,False
2014-05-27,3,BEVERAGES,3076.0,3,Quito,Pichincha,D,8,104.78,False
2014-05-28,3,BEVERAGES,2974.0,3,Quito,Pichincha,D,8,103.37,False
2014-05-29,3,BEVERAGES,2398.0,5,Quito,Pichincha,D,8,104.26,False
2014-05-30,3,BEVERAGES,3731.0,2,Quito,Pichincha,D,8,103.4,False
2014-05-31,3,BEVERAGES,4980.0,3,Quito,Pichincha,D,8,103.4,False
2014-06-01,3,BEVERAGES,6751.0,3,Quito,Pichincha,D,8,103.4,False
2014-06-02,3,BEVERAGES,4088.0,2,Quito,Pichincha,D,8,103.07,False
2014-06-03,3,BEVERAGES,3636.0,3,Quito,Pichincha,D,8,103.34,False
2014-06-04,3,BEVERAGES,3708.0,4,Quito,Pichincha,D,8,103.27,False
2014-06-05,3,BEVERAGES,3325.0,4,Quito,Pichincha,D,8,103.17,False
2014-06-06,3,BEVERAGES,3278.0,3,Quito,Pichincha,D,8,103.32,False
2014-06-07,3,BEVERAGES,5255.0,3,Quito,Pichincha,D,8,103.32,False
2014-06-08,3,BEVERAGES,5820.0,2,Quito,Pichincha,D,8,103.32,False
2014-06-09,3,BEVERAGES,3687.0,4,Quito,Pichincha,D,8,105.09,False
2014-06-10,3,BEVERAGES,2962.0,2,Quito,Pichincha,D,8,105.02,False
2014-06-11,3,BEVERAGES,3379.0,2,Quito,Pichincha,D,8,105.04,False
2014-06-12,3,BEVERAGES,3170.0,3,Quito,Pichincha,D,8,107.2,True
2014-06-13,3,BEVERAGES,3567.0,1,Quito,Pichincha,D,8,107.49,False
2014-06-14,3,BEVERAGES,6347.0,2,Quito,Pichincha,D,8,107.49,False
2014-06-15,3,BEVERAGES,3698.0,2,Quito,Pichincha,D,8,107.49,True
2014-06-16,3,BEVERAGES,4395.0,2,Quito,Pichincha,D,8,107.52,False
2014-06-17,3,BEVERAGES,3533.0,2,Quito,Pichincha,D,8,106.95,False
2014-06-18,3,BEVERAGES,3947.0,3,Quito,Pichincha,D,8,106.64,False
2014-06-19,3,BEVERAGES,3665.0,0,Quito,Pichincha,D,8,107.08,False
2014-06-20,3,BEVERAGES,3389.0,2,Quito,Pichincha,D,8,107.95,True
2014-06-21,3,BEVERAGES,5228.0,3,Quito,Pichincha,D,8,107.95,False
2014-06-22,3,BEVERAGES,6113.0,2,Quito,Pichincha,D,8,107.95,False
2014-06-23,3,BEVERAGES,3174.0,2,Quito,Pichincha,D,8,106.83,True
2014-06-24,3,BEVERAGES,3271.0,3,Quito,Pichincha,D,8,106.64,False
2014-06-25,3,BEVERAGES,3594.0,2,Quito,Pichincha,D,8,107.04,True
2014-06-26,3,BEVERAGES,2960.0,2,Quito,Pichincha,D,8,106.49,False
2014-06-27,3,BEVERAGES,3856.0,2,Quito,Pichincha,D,8,106.46,False
2014-06-28,3,BEVERAGES,5052.0,2,Quito,Pichincha,D,8,106.46,True
2014-06-29,3,BEVERAGES,5225.0,2,Quito,Pichincha,D,8,106.46,True
2014-06-30,3,BEVERAGES,3966.0,3,Quito,Pichincha,D,8,106.07,True
2014-07-01,3,BEVERAGES,7762.0,3,Quito,Pichincha,D,8,106.06,True
2014-07-02,3,BEVERAGES,7690.0,2,Quito,Pichincha,D,8,105.18,False
2014-07-03,3,BEVERAGES,6501.0,2,Quito,Pichincha,D,8,104.76,True
2014-07-04,3,BEVERAGES,6259.0,3,Quito,Pichincha,D,8,104.76,True
2014-07-05,3,BEVERAGES,8619.0,2,Quito,Pichincha,D,8,104.76,True
2014-07-06,3,BEVERAGES,10579.0,3,Quito,Pichincha,D,8,104.76,False
2014-07-07,3,BEVERAGES,6968.0,3,Quito,Pichincha,D,8,104.19,False
2014-07-08,3,BEVERAGES,5422.0,2,Quito,Pichincha,D,8,104.06,True
2014-07-09,3,BEVERAGES,6541.0,2,Quito,Pichincha,D,8,102.93,True
2014-07-10,3,BEVERAGES,5493.0,2,Quito,Pichincha,D,8,103.61,False
2014-07-11,3,BEVERAGES,6495.0,2,Quito,Pichincha,D,8,101.48,False
2014-07-12,3,BEVERAGES,10059.0,2,Quito,Pichincha,D,8,101.48,True
2014-07-13,3,BEVERAGES,8552.0,4,Quito,Pichincha,D,8,101.48,True
2014-07-14,3,BEVERAGES,7315.0,4,Quito,Pichincha,D,8,101.73,False
2014-07-15,3,BEVERAGES,5638.0,2,Quito,Pichincha,D,8,100.56,False
2014-07-16,3,BEVERAGES,7681.0,2,Quito,Pichincha,D,8,101.88,False
2014-07-17,3,BEVERAGES,5682.0,2,Quito,Pichincha,D,8,103.84,False
2014-07-18,3,BEVERAGES,6803.0,1,Quito,Pichincha,D,8,103.83,False
2014-07-19,3,BEVERAGES,8844.0,1,Quito,Pichincha,D,8,103.83,False
2014-07-20,3,BEVERAGES,9741.0,1,Quito,Pichincha,D,8,103.83,False
2014-07-21,3,BEVERAGES,7929.0,0,Quito,Pichincha,D,8,105.34,False
2014-07-22,3,BEVERAGES,6346.0,0,Quito,Pichincha,D,8,104.59,False
2014-07-23,3,BEVERAGES,6841.0,0,Quito,Pichincha,D,8,103.81,True
2014-07-24,3,BEVERAGES,4975.0,1,Quito,Pichincha,D,8,102.76,True
2014-07-25,3,BEVERAGES,6398.0,0,Quito,Pichincha,D,8,105.23,True
2014-07-26,3,BEVERAGES,8216.0,2,Quito,Pichincha,D,8,105.23,False
2014-07-27,3,BEVERAGES,9171.0,1,Quito,Pichincha,D,8,105.23,False
2014-07-28,3,BEVERAGES,6454.0,1,Quito,Pichincha,D,8,105.68,False
2014-07-29,3,BEVERAGES,5596.0,0,Quito,Pichincha,D,8,104.91,False
2014-07-30,3,BEVERAGES,6317.0,0,Quito,Pichincha,D,8,104.29,False
2014-07-31,3,BEVERAGES,4995.0,0,Quito,Pichincha,D,8,98.23,False
2014-08-01,3,BEVERAGES,3928.0,0,Quito,Pichincha,D,8,97.86,False
2014-08-02,3,BEVERAGES,4984.0,0,Quito,Pichincha,D,8,97.86,False
2014-08-03,3,BEVERAGES,4488.0,0,Quito,Pichincha,D,8,97.86,False
2014-08-04,3,BEVERAGES,3428.0,0,Quito,Pichincha,D,8,98.26,False
2014-08-05,3,BEVERAGES,2834.0,0,Quito,Pichincha,D,8,97.34,True
2014-08-06,3,BEVERAGES,3001.0,0,Quito,Pichincha,D,8,96.93,False
2014-08-07,3,BEVERAGES,2770.0,1,Quito,Pichincha,D,8,97.34,False
2014-08-08,3,BEVERAGES,3522.0,2,Quito,Pichincha,D,8,97.61,False
2014-08-09,3,BEVERAGES,4407.0,3,Quito,Pichincha,D,8,97.61,False
2014-08-10,3,BEVERAGES,4038.0,2,Quito,Pichincha,D,8,97.61,True
2014-08-11,3,BEVERAGES,3175.0,2,Quito,Pichincha,D,8,98.09,False
2014-08-12,3,BEVERAGES,2755.0,0,Quito,Pichincha,D,8,97.36,False
2014-08-13,3,BEVERAGES,3261.0,2,Quito,Pichincha,D,8,97.57,False
2014-08-14,3,BEVERAGES,2993.0,1,Quito,Pichincha,D,8,95.54,False
2014-08-15,3,BEVERAGES,3306.0,3,Quito,Pichincha,D,8,97.3,True
2014-08-16,3,BEVERAGES,5375.0,1,Quito,Pichincha,D,8,97.3,False
2014-08-17,3,BEVERAGES,5384.0,2,Quito,Pichincha,D,8,97.3,False
2014-08-18,3,BEVERAGES,3623.0,3,Quito,Pichincha,D,8,96.44,False
2014-08-19,3,BEVERAGES,2950.0,1,Quito,Pichincha,D,8,94.35,False
2014-08-20,3,BEVERAGES,3331.0,1,Quito,Pichincha,D,8,96.4,False
2014-08-21,3,BEVERAGES,2501.0,3,Quito,Pichincha,D,8,93.97,False
2014-08-22,3,BEVERAGES,3327.0,2,Quito,Pichincha,D,8,93.61,False
2014-08-23,3,BEVERAGES,4186.0,3,Quito,Pichincha,D,8,93.61,False
2014-08-24,3,BEVERAGES,4776.0,2,Quito,Pichincha,D,8,93.61,True
2014-08-25,3,BEVERAGES,3283.0,2,Quito,Pichincha,D,8,95.39,False
2014-08-26,3,BEVERAGES,2865.0,2,Quito,Pichincha,D,8,95.78,False
2014-08-27,3,BEVERAGES,3448.0,2,Quito,Pichincha,D,8,95.82,False
2014-08-28,3,BEVERAGES,2906.0,0,Quito,Pichincha,D,8,96.44,False
2014-08-29,3,BEVERAGES,3794.0,0,Quito,Pichincha,D,8,97.86,False
2014-08-30,3,BEVERAGES,5517.0,0,Quito,Pichincha,D,8,97.86,False
2014-08-31,3,BEVERAGES,6192.0,0,Quito,Pichincha,D,8,97.86,False
2014-09-01,3,BEVERAGES,8943.0,0,Quito,Pichincha,D,8,97.86,False
2014-09-02,3,BEVERAGES,7752.0,1,Quito,Pichincha,D,8,92.92,False
2014-09-03,3,BEVERAGES,8303.0,1,Quito,Pichincha,D,8,95.5,False
2014-09-04,3,BEVERAGES,5731.0,2,Quito,Pichincha,D,8,94.51,False
2014-09-05,3,BEVERAGES,7049.0,1,Quito,Pichincha,D,8,93.32,False
2014-09-06,3,BEVERAGES,10807.0,1,Quito,Pichincha,D,8,93.32,False
2014-09-07,3,BEVERAGES,12761.0,1,Quito,Pichincha,D,8,93.32,False
2014-09-08,3,BEVERAGES,7552.0,2,Quito,Pichincha,D,8,92.64,False
2014-09-09,3,BEVERAGES,6699.0,2,Quito,Pichincha,D,8,92.73,False
2014-09-10,3,BEVERAGES,6698.0,3,Quito,Pichincha,D,8,91.71,False
2014-09-11,3,BEVERAGES,5198.0,2,Quito,Pichincha,D,8,92.89,False
2014-09-12,3,BEVERAGES,6669.0,2,Quito,Pichincha,D,8,92.18,False
2014-09-13,3,BEVERAGES,10121.0,3,Quito,Pichincha,D,8,92.18,False
2014-09-14,3,BEVERAGES,11393.0,2,Quito,Pichincha,D,8,92.18,False
2014-09-15,3,BEVERAGES,6872.0,3,Quito,Pichincha,D,8,92.86,False
2014-09-16,3,BEVERAGES,6626.0,2,Quito,Pichincha,D,8,94.91,False
2014-09-17,3,BEVERAGES,7714.0,5,Quito,Pichincha,D,8,94.33,False
2014-09-18,3,BEVERAGES,5074.0,3,Quito,Pichincha,D,8,93.07,False
2014-09-19,3,BEVERAGES,5899.0,2,Quito,Pichincha,D,8,92.43,False
2014-09-20,3,BEVERAGES,10892.0,3,Quito,Pichincha,D,8,92.43,False
2014-09-21,3,BEVERAGES,11741.0,4,Quito,Pichincha,D,8,92.43,False
2014-09-22,3,BEVERAGES,6450.0,2,Quito,Pichincha,D,8,91.46,False
2014-09-23,3,BEVERAGES,6138.0,5,Quito,Pichincha,D,8,91.55,False
2014-09-24,3,BEVERAGES,6921.0,4,Quito,Pichincha,D,8,93.6,False
2014-09-25,3,BEVERAGES,5952.0,3,Quito,Pichincha,D,8,93.59,False
2014-09-26,3,BEVERAGES,6269.0,2,Quito,Pichincha,D,8,95.55,False
2014-09-27,3,BEVERAGES,10010.0,3,Quito,Pichincha,D,8,95.55,False
2014-09-28,3,BEVERAGES,12339.0,4,Quito,Pichincha,D,8,95.55,True
